Date,Field,Location,Jobs_Predicted,Average_Salary_Predicted
2025-05-28,Data Scientist,Noida,13.496375773470245,1329388.7222883462
2025-05-29,Data Scientist,Noida,13.400962665379884,1326135.226422598
2025-05-30,Data Scientist,Noida,13.538364952600094,1327978.1868056762
2025-05-31,Data Scientist,Noida,14.40162396810648,1318683.8437128915
2025-06-01,Data Scientist,Noida,13.542303393155644,1335046.5955852098
2025-06-02,Data Scientist,Noida,14.241230186171851,1337321.4016682396
2025-06-03,Data Scientist,Noida,13.200839985876222,1314969.4302042588
2025-06-04,Data Scientist,Noida,13.488899782021129,1329372.3482402922
2025-06-05,Data Scientist,Noida,13.393486673931983,1326118.8523745856
2025-06-06,Data Scientist,Noida,13.530888961153797,1327961.8127576753
2025-06-07,Data Scientist,Noida,14.394147976656196,1318667.4696648517
2025-06-08,Data Scientist,Noida,13.534827401706545,1335030.2215371935
2025-06-09,Data Scientist,Noida,14.233754194723518,1337305.0276201845
2025-06-10,Data Scientist,Noida,13.193363994425468,1314953.0561562576
2025-06-11,Data Scientist,Noida,13.48142379057148,1329355.974192288
2025-06-12,Data Scientist,Noida,13.386010682480757,1326102.4783265612
2025-06-13,Data Scientist,Noida,13.523412969704573,1327945.438709645
2025-06-14,Data Scientist,Noida,14.38667198520982,1318651.0956168938
2025-06-15,Data Scientist,Noida,13.527351410258046,1335013.8474891293
2025-06-16,Data Scientist,Noida,14.22627820327431,1337288.6535722616
2025-06-17,Data Scientist,Noida,13.185888002974712,1314936.6821082565
2025-06-18,Data Scientist,Noida,13.473947799124893,1329339.6001442762
2025-06-19,Data Scientist,Noida,13.37853469103285,1326086.1042785486
2025-05-21,Cybersecurity Engineer,Noida,10.85850403271646,1367254.6221664294
2025-05-22,Cybersecurity Engineer,Noida,10.58452237271473,1370316.0545909582
2025-05-23,Cybersecurity Engineer,Noida,10.844735455332058,1391065.7469602518
2025-05-24,Cybersecurity Engineer,Noida,10.76251608570901,1372934.8284163189
2025-05-25,Cybersecurity Engineer,Noida,10.279248166710943,1346789.9265135142
2025-05-26,Cybersecurity Engineer,Noida,9.703927053875146,1361707.3958380616
2025-05-27,Cybersecurity Engineer,Noida,10.347662718481043,1382265.715768939
2025-05-28,Cybersecurity Engineer,Noida,10.868121830984652,1368379.2869686233
2025-05-29,Cybersecurity Engineer,Noida,10.594140170982968,1371440.719393181
2025-05-30,Cybersecurity Engineer,Noida,10.854353253599319,1392190.4117624385
2025-05-31,Cybersecurity Engineer,Noida,10.772133883976831,1374059.4932184955
2025-06-01,Cybersecurity Engineer,Noida,10.288865964978644,1347914.5913157114
2025-06-02,Cybersecurity Engineer,Noida,9.713544852144006,1362832.0606402892
2025-06-03,Cybersecurity Engineer,Noida,10.35728051674875,1383390.3805711376
2025-06-04,Cybersecurity Engineer,Noida,10.877739629252593,1369503.9517708765
2025-06-05,Cybersecurity Engineer,Noida,10.603757969250733,1372565.384195398
2025-06-06,Cybersecurity Engineer,Noida,10.863971051867383,1393315.076564643
2025-06-07,Cybersecurity Engineer,Noida,10.781751682244533,1375184.1580206754
2025-06-08,Cybersecurity Engineer,Noida,10.298483763245926,1349039.2561179094
2025-06-09,Cybersecurity Engineer,Noida,9.723162650411606,1363956.725442514
2025-06-10,Cybersecurity Engineer,Noida,10.366898315017883,1384515.0453733439
2025-06-11,Cybersecurity Engineer,Noida,10.887357427520785,1370628.6165730704
2025-06-12,Cybersecurity Engineer,Noida,10.61337576751897,1373690.0489976213
2025-06-13,Cybersecurity Engineer,Noida,10.873588850135636,1394439.741366853
2025-06-14,Cybersecurity Engineer,Noida,10.79136948051248,1376308.8228228488
2025-06-15,Cybersecurity Engineer,Noida,10.308101561516606,1350163.9209201382
2025-06-16,Cybersecurity Engineer,Noida,9.732780448679963,1365081.3902446185
2025-06-17,Cybersecurity Engineer,Noida,10.37651611328702,1385639.7101755503
2025-06-18,Cybersecurity Engineer,Noida,10.896975225788315,1371753.281375259
2025-06-19,Cybersecurity Engineer,Noida,10.622993565786736,1374814.7137998384
2025-05-21,Data Scientist,Gurgaon,14.23427033711309,1338855.205947185
2025-05-22,Data Scientist,Gurgaon,13.33055205946022,1354810.5218109116
2025-05-23,Data Scientist,Gurgaon,13.289947604774039,1360614.76623533
2025-05-24,Data Scientist,Gurgaon,13.961741708271244,1343789.2880843235
2025-05-25,Data Scientist,Gurgaon,14.291965310538199,1370026.2122466492
2025-05-26,Data Scientist,Gurgaon,13.703348280221945,1351380.5266701104
2025-05-27,Data Scientist,Gurgaon,13.484629301087748,1345132.5490138745
2025-05-28,Data Scientist,Gurgaon,14.224914015240786,1339500.9648452492
2025-05-29,Data Scientist,Gurgaon,13.321195737586976,1355456.2807090045
2025-05-30,Data Scientist,Gurgaon,13.280591282899337,1361260.525133457
2025-05-31,Data Scientist,Gurgaon,13.95238538639989,1344435.046982361
2025-06-01,Data Scientist,Gurgaon,14.282608988666547,1370671.9711446962
2025-06-02,Data Scientist,Gurgaon,13.693991958350543,1352026.2855681712
2025-06-03,Data Scientist,Gurgaon,13.475272979214994,1345778.3079118456
2025-06-04,Data Scientist,Gurgaon,14.215557693368597,1340146.7237432534
2025-06-05,Data Scientist,Gurgaon,13.311839415714157,1356102.039607038
2025-06-06,Data Scientist,Gurgaon,13.271234961028005,1361906.2840314538
2025-06-07,Data Scientist,Gurgaon,13.943029064527321,1345080.8058804243
2025-06-08,Data Scientist,Gurgaon,14.273252666793622,1371317.730042743
2025-06-09,Data Scientist,Gurgaon,13.684635636476974,1352672.0444661786
2025-06-10,Data Scientist,Gurgaon,13.4659166573436,1346424.0668099122
2025-06-11,Data Scientist,Gurgaon,14.206201371496293,1340792.4826413176
2025-06-12,Data Scientist,Gurgaon,13.30248309384091,1356747.7985051307
2025-06-13,Data Scientist,Gurgaon,13.261878639155766,1362552.042929498
2025-06-14,Data Scientist,Gurgaon,13.933672742657178,1345726.5647784357
2025-06-15,Data Scientist,Gurgaon,14.263896344922461,1371963.4889407519
2025-06-16,Data Scientist,Gurgaon,13.675279314607872,1353317.8033643044
2025-06-17,Data Scientist,Gurgaon,13.456560335472203,1347069.825707979
2025-06-18,Data Scientist,Gurgaon,14.19684504962385,1341438.2415393225
2025-06-19,Data Scientist,Gurgaon,13.293126771968092,1357393.557403164
2025-05-21,Software Developer,Ahmedabad,10.682763966553958,1342943.338289869
2025-05-22,Software Developer,Ahmedabad,10.875622177423955,1338588.1967266237
2025-05-23,Software Developer,Ahmedabad,10.778977704351979,1344113.9091569434
2025-05-24,Software Developer,Ahmedabad,10.958048956724955,1350760.6728452465
2025-05-25,Software Developer,Ahmedabad,10.943271562339154,1338566.2359817035
2025-05-26,Software Developer,Ahmedabad,10.984490484194405,1315466.0660476713
2025-05-27,Software Developer,Ahmedabad,10.722422498209873,1343918.7719882503
2025-05-28,Software Developer,Ahmedabad,10.680922520469542,1343114.0281780204
2025-05-29,Software Developer,Ahmedabad,10.87378073133935,1338758.8866147979
2025-05-30,Software Developer,Ahmedabad,10.777136258267419,1344284.5990450867
2025-05-31,Software Developer,Ahmedabad,10.956207510640645,1350931.362733385
2025-06-01,Software Developer,Ahmedabad,10.941430116254619,1338736.9258698167
2025-06-02,Software Developer,Ahmedabad,10.982649038109345,1315636.755935817
2025-06-03,Software Developer,Ahmedabad,10.720581052126024,1344089.4618764021
2025-06-04,Software Developer,Ahmedabad,10.679081074384733,1343284.7180661976
2025-06-05,Software Developer,Ahmedabad,10.871939285255124,1338929.5765029353
2025-06-06,Software Developer,Ahmedabad,10.775294812183175,1344455.2889332187
2025-06-07,Software Developer,Ahmedabad,10.95436606455639,1351102.052621558
2025-06-08,Software Developer,Ahmedabad,10.93958867017036,1338907.6157579527
2025-06-09,Software Developer,Ahmedabad,10.980807592025174,1315807.4458239758
2025-06-10,Software Developer,Ahmedabad,10.718739606041122,1344260.1517645766
2025-06-11,Software Developer,Ahmedabad,10.677239628300315,1343455.407954349
2025-06-12,Software Developer,Ahmedabad,10.870097839170523,1339100.2663911094
2025-06-13,Software Developer,Ahmedabad,10.77345336609875,1344625.9788213896
2025-06-14,Software Developer,Ahmedabad,10.95252461847203,1351272.7425096624
2025-06-15,Software Developer,Ahmedabad,10.937747224085806,1339078.3056461941
2025-06-16,Software Developer,Ahmedabad,10.978966145940882,1315978.1357121014
2025-06-17,Software Developer,Ahmedabad,10.716898159956221,1344430.841652751
2025-06-18,Software Developer,Ahmedabad,10.675398182216398,1343626.0978424735
2025-06-19,Software Developer,Ahmedabad,10.868256393086298,1339270.9562792468
2025-05-21,Software Developer,Mumbai,11.404161017966564,1329418.3329221343
2025-05-22,Software Developer,Mumbai,12.856138115160261,1332648.0598141118
2025-05-23,Software Developer,Mumbai,11.143961098279043,1329481.188719711
2025-05-24,Software Developer,Mumbai,11.102895401309432,1333723.2541340913
2025-05-25,Software Developer,Mumbai,12.279287463085062,1344412.072238878
2025-05-26,Software Developer,Mumbai,12.347807776801194,1341815.2549994134
2025-05-27,Software Developer,Mumbai,11.745142681358624,1326450.8053700465
2025-05-28,Software Developer,Mumbai,11.416427711885785,1329533.2532305208
2025-05-29,Software Developer,Mumbai,12.868404809079186,1332762.9801224885
2025-05-30,Software Developer,Mumbai,11.156227792204348,1329596.1090280947
2025-05-31,Software Developer,Mumbai,11.115162095227907,1333838.1744424838
2025-06-01,Software Developer,Mumbai,12.29155415700242,1344526.9925472697
2025-06-02,Software Developer,Mumbai,12.360074470716045,1341930.1753077891
2025-06-03,Software Developer,Mumbai,11.757409375278781,1326565.725678424
2025-06-04,Software Developer,Mumbai,11.428694405800579,1329648.1735388783
2025-06-05,Software Developer,Mumbai,12.880671502997448,1332877.9004308716
2025-06-06,Software Developer,Mumbai,11.168494486120512,1329711.0293364802
2025-06-07,Software Developer,Mumbai,11.12742878914891,1333953.0947508686
2025-06-08,Software Developer,Mumbai,12.303820850922564,1344641.9128556554
2025-06-09,Software Developer,Mumbai,12.372341164635882,1342045.0956161593
2025-06-10,Software Developer,Mumbai,11.769676069195535,1326680.6459867998
2025-06-11,Software Developer,Mumbai,11.440961099719798,1329763.0938472648
2025-06-12,Software Developer,Mumbai,12.892938196916372,1332992.8207392485
2025-06-13,Software Developer,Mumbai,11.180761180038445,1329825.9496448583
2025-06-14,Software Developer,Mumbai,11.139695483064857,1334068.0150592686
2025-06-15,Software Developer,Mumbai,12.316087544837412,1344756.8331640146
2025-06-16,Software Developer,Mumbai,12.384607858554238,1342160.01592459
2025-06-17,Software Developer,Mumbai,11.781942763112289,1326795.5662951758
2025-06-18,Software Developer,Mumbai,11.453227793639597,1329878.0141556554
2025-06-19,Software Developer,Mumbai,12.905204890834636,1333107.7410476317
2025-05-21,Cloud Engineer,Pune,3.2541481652342292,1365769.7982828892
2025-05-22,Cloud Engineer,Pune,3.6370714074081287,1336530.7522552558
2025-05-23,Cloud Engineer,Pune,3.2756373104199654,1338131.1550941695
2025-05-24,Cloud Engineer,Pune,3.2043903014696284,1296268.1014462817
2025-05-25,Cloud Engineer,Pune,3.338811950229052,1314505.4105269143
2025-05-26,Cloud Engineer,Pune,3.276445838495234,1333944.110730673
2025-05-27,Cloud Engineer,Pune,3.3365339087333385,1311634.819109371
2025-05-28,Cloud Engineer,Pune,3.254697280299907,1365879.0182156193
2025-05-29,Cloud Engineer,Pune,3.637620522473897,1336639.972187923
2025-05-30,Cloud Engineer,Pune,3.276186425487198,1338240.3750268843
2025-05-31,Cloud Engineer,Pune,3.2049394165349465,1296377.321379018
2025-06-01,Cloud Engineer,Pune,3.339361065294042,1314614.6304597405
2025-06-02,Cloud Engineer,Pune,3.2769949535598544,1334053.3306635271
2025-06-03,Cloud Engineer,Pune,3.337083023799255,1311744.0390419916
2025-06-04,Cloud Engineer,Pune,3.255246395364574,1365988.2381482564
2025-06-05,Cloud Engineer,Pune,3.6381696375393053,1336749.19212063
2025-06-06,Cloud Engineer,Pune,3.2767355405519827,1338349.5949596374
2025-06-07,Cloud Engineer,Pune,3.2054885316010746,1296486.5413116275
2025-06-08,Cloud Engineer,Pune,3.339910180359841,1314723.8503924303
2025-06-09,Cloud Engineer,Pune,3.2775440686257733,1334162.5505961438
2025-06-10,Cloud Engineer,Pune,3.3376321388644508,1311853.2589747678
2025-06-11,Cloud Engineer,Pune,3.2557955104302527,1366097.4580809863
2025-06-12,Cloud Engineer,Pune,3.6387187526050733,1336858.4120532973
2025-06-13,Cloud Engineer,Pune,3.2772846556174167,1338458.814892298
2025-06-14,Cloud Engineer,Pune,3.206037646665583,1296595.761244491
2025-06-15,Cloud Engineer,Pune,3.3404592954249797,1314833.0703250507
2025-06-16,Cloud Engineer,Pune,3.2780931836908196,1334271.7705289968
2025-06-17,Cloud Engineer,Pune,3.338181253929647,1311962.478907544
2025-06-18,Cloud Engineer,Pune,3.256344625495931,1366206.678013695
2025-06-19,Cloud Engineer,Pune,3.639267867670481,1336967.631986004
2025-05-21,Data Scientist,Hyderabad,13.820480964462345,1304968.1097165628
2025-05-22,Data Scientist,Hyderabad,15.354057940597281,1292481.6006882717
2025-05-23,Data Scientist,Hyderabad,14.200057624766291,1287484.2547247282
2025-05-24,Data Scientist,Hyderabad,13.8876245496554,1291624.073153843
2025-05-25,Data Scientist,Hyderabad,14.148761667303539,1281552.956755265
2025-05-26,Data Scientist,Hyderabad,14.66432052483948,1290067.1841680743
2025-05-27,Data Scientist,Hyderabad,14.62336175283814,1317129.2093834495
2025-05-28,Data Scientist,Hyderabad,13.822279734599794,1304335.0261704384
2025-05-29,Data Scientist,Hyderabad,15.35585671073518,1291848.517142162
2025-05-30,Data Scientist,Hyderabad,14.201856394909113,1286851.1711786194
2025-05-31,Data Scientist,Hyderabad,13.889423319791801,1290990.9896077227
2025-06-01,Data Scientist,Hyderabad,14.150560437439111,1280919.8732091342
2025-06-02,Data Scientist,Hyderabad,14.666119294973178,1289434.1006219576
2025-06-03,Data Scientist,Hyderabad,14.625160522977453,1316496.1258373652
2025-06-04,Data Scientist,Hyderabad,13.82407850473491,1303701.9426243973
2025-06-05,Data Scientist,Hyderabad,15.357655480872587,1291215.4335960436
2025-06-06,Data Scientist,Hyderabad,14.203655165044214,1286218.0876325015
2025-06-07,Data Scientist,Hyderabad,13.891222089930904,1290357.9060616267
2025-06-08,Data Scientist,Hyderabad,14.152359207577781,1280286.7896630282
2025-06-09,Data Scientist,Hyderabad,14.667918065112623,1288801.0170758823
2025-06-10,Data Scientist,Hyderabad,14.626959293112591,1315863.042291255
2025-06-11,Data Scientist,Hyderabad,13.825877274872363,1303068.859078273
2025-06-12,Data Scientist,Hyderabad,15.359454251010485,1290582.3500499341
2025-06-13,Data Scientist,Hyderabad,14.205453935181087,1285585.0040864018
2025-06-14,Data Scientist,Hyderabad,13.893020860064606,1289724.8225154828
2025-06-15,Data Scientist,Hyderabad,14.154157977712398,1279653.7061169373
2025-06-16,Data Scientist,Hyderabad,14.669716835246337,1288167.9335296683
2025-06-17,Data Scientist,Hyderabad,14.628758063247732,1315229.9587451445
2025-06-18,Data Scientist,Hyderabad,13.827676045010698,1302435.7755321506
2025-06-19,Data Scientist,Hyderabad,15.361253021147892,1289949.2665038155
2025-05-21,Cybersecurity Engineer,Pune,9.366497909895639,1349713.5630819742
2025-05-22,Cybersecurity Engineer,Pune,9.421010774694066,1331309.2596330848
2025-05-23,Cybersecurity Engineer,Pune,9.184304253611668,1334892.7302267225
2025-05-24,Cybersecurity Engineer,Pune,9.946122944228586,1340829.3704294509
2025-05-25,Cybersecurity Engineer,Pune,8.738822018673455,1330748.5664163455
2025-05-26,Cybersecurity Engineer,Pune,9.667022797661465,1333226.3943454153
2025-05-27,Cybersecurity Engineer,Pune,9.860201215268441,1324117.5774002706
2025-05-28,Cybersecurity Engineer,Pune,9.359976574984932,1349836.666763505
2025-05-29,Cybersecurity Engineer,Pune,9.414489439782924,1331432.3633145778
2025-05-30,Cybersecurity Engineer,Pune,9.177782918699403,1335015.833908175
2025-05-31,Cybersecurity Engineer,Pune,9.939601609318645,1340952.4741110024
2025-06-01,Cybersecurity Engineer,Pune,8.73230068376264,1330871.6700979096
2025-06-02,Cybersecurity Engineer,Pune,9.660501462749428,1333349.498026982
2025-06-03,Cybersecurity Engineer,Pune,9.853679880362488,1324240.6810818128
2025-06-04,Cybersecurity Engineer,Pune,9.353455240076958,1349959.7704450272
2025-06-05,Cybersecurity Engineer,Pune,9.407968104873964,1331555.466996116
2025-06-06,Cybersecurity Engineer,Pune,9.171261583790987,1335138.9375897571
2025-06-07,Cybersecurity Engineer,Pune,9.933080274408912,1341075.5777924953
2025-06-08,Cybersecurity Engineer,Pune,8.725779348853294,1330994.7737794253
2025-06-09,Cybersecurity Engineer,Pune,9.653980127842264,1333472.601708493
2025-06-10,Cybersecurity Engineer,Pune,9.847158545450684,1324363.7847633592
2025-06-11,Cybersecurity Engineer,Pune,9.346933905166255,1350082.8741265582
2025-06-12,Cybersecurity Engineer,Pune,9.401446769962824,1331678.5706776094
2025-06-13,Cybersecurity Engineer,Pune,9.164740248881474,1335262.0412712817
2025-06-14,Cybersecurity Engineer,Pune,9.926558939498765,1341198.681474106
2025-06-15,Cybersecurity Engineer,Pune,8.719258013944593,1331117.877460986
2025-06-16,Cybersecurity Engineer,Pune,9.647458792927377,1333595.7053900734
2025-06-17,Cybersecurity Engineer,Pune,9.84063721053888,1324486.8884449054
2025-06-18,Cybersecurity Engineer,Pune,9.340412570258383,1350205.9778081137
2025-06-19,Cybersecurity Engineer,Pune,9.394925435053864,1331801.6743591477
2025-05-21,Software Developer,Gurgaon,11.186535270516993,1333603.67871435
2025-05-22,Software Developer,Gurgaon,10.871251241243193,1332140.6410955468
2025-05-23,Software Developer,Gurgaon,10.897614681963791,1315337.0968282397
2025-05-24,Software Developer,Gurgaon,11.128959195551358,1340659.8111482556
2025-05-25,Software Developer,Gurgaon,10.595077855880454,1294312.6711422328
2025-05-26,Software Developer,Gurgaon,11.291033175060313,1323098.8118389437
2025-05-27,Software Developer,Gurgaon,10.087487785793263,1308469.0853441842
2025-05-28,Software Developer,Gurgaon,11.179747729178256,1333543.6927321851
2025-05-29,Software Developer,Gurgaon,10.864463699902155,1332080.6551133082
2025-05-30,Software Developer,Gurgaon,10.89082714062148,1315277.1108459758
2025-05-31,Software Developer,Gurgaon,11.122171654213703,1340599.8251661244
2025-06-01,Software Developer,Gurgaon,10.58829031454361,1294252.6851600842
2025-06-02,Software Developer,Gurgaon,11.284245633722334,1323038.8258567378
2025-06-03,Software Developer,Gurgaon,10.080700244456041,1308409.099362185
2025-06-04,Software Developer,Gurgaon,11.172960187837976,1333483.7067500085
2025-06-05,Software Developer,Gurgaon,10.857676158564477,1332020.6691311966
2025-06-06,Software Developer,Gurgaon,10.884039599285682,1315217.1248639165
2025-06-07,Software Developer,Gurgaon,11.115384112872873,1340539.8391839385
2025-06-08,Software Developer,Gurgaon,10.581502773204669,1294192.6991779373
2025-06-09,Software Developer,Gurgaon,11.277458092383151,1322978.8398746487
2025-06-10,Software Developer,Gurgaon,10.073912703116791,1308349.1133799788
2025-06-11,Software Developer,Gurgaon,11.16617264649924,1333423.7207678438
2025-06-12,Software Developer,Gurgaon,10.85088861722344,1331960.683148958
2025-06-13,Software Developer,Gurgaon,10.877252057946258,1315157.1388817562
2025-06-14,Software Developer,Gurgaon,11.108596571538392,1340479.8532018627
2025-06-15,Software Developer,Gurgaon,10.57471523186572,1294132.7131958427
2025-06-16,Software Developer,Gurgaon,11.270670551046566,1322918.8538924232
2025-06-17,Software Developer,Gurgaon,10.067125161777545,1308289.1273977726
2025-06-18,Software Developer,Gurgaon,11.15938510516293,1333363.734785807
2025-06-19,Software Developer,Gurgaon,10.84410107588576,1331900.6971668466
2025-05-21,Web and App Developer,Ahmedabad,8.723570823575882,1330183.0801472815
2025-05-22,Web and App Developer,Ahmedabad,9.285194044563466,1319465.1007796272
2025-05-23,Web and App Developer,Ahmedabad,8.559248406138055,1311263.8088556703
2025-05-24,Web and App Developer,Ahmedabad,9.16196402181773,1293594.3021231107
2025-05-25,Web and App Developer,Ahmedabad,8.524666453173982,1318861.3300038967
2025-05-26,Web and App Developer,Ahmedabad,8.757549723039965,1284940.4298297004
2025-05-27,Web and App Developer,Ahmedabad,8.401438697164055,1305817.9477563614
2025-05-28,Web and App Developer,Ahmedabad,8.73020367234397,1330047.5223627158
2025-05-29,Web and App Developer,Ahmedabad,9.291826893330327,1319329.5429950678
2025-05-30,Web and App Developer,Ahmedabad,8.565881254905872,1311128.251071172
2025-05-31,Web and App Developer,Ahmedabad,9.168596870586052,1293458.744338519
2025-06-01,Web and App Developer,Ahmedabad,8.53129930194125,1318725.77221931
2025-06-02,Web and App Developer,Ahmedabad,8.764182571805517,1284804.8720451624
2025-06-03,Web and App Developer,Ahmedabad,8.408071545935556,1305682.389971691
2025-06-04,Web and App Developer,Ahmedabad,8.736836521110307,1329911.9645780788
2025-06-05,Web and App Developer,Ahmedabad,9.29845974209905,1319193.9852104369
2025-06-06,Web and App Developer,Ahmedabad,8.572514103674774,1310992.6932865293
2025-06-07,Web and App Developer,Ahmedabad,9.17522971935454,1293323.1865539406
2025-06-08,Web and App Developer,Ahmedabad,8.537932150709757,1318590.214434701
2025-06-09,Web and App Developer,Ahmedabad,8.770815420575206,1284669.3142605152
2025-06-10,Web and App Developer,Ahmedabad,8.414704394702083,1305546.8321871716
2025-06-11,Web and App Developer,Ahmedabad,8.743469369878396,1329776.406793513
2025-06-12,Web and App Developer,Ahmedabad,9.305092590865911,1319058.427425878
2025-06-13,Web and App Developer,Ahmedabad,8.579146952442736,1310857.1355019335
2025-06-14,Web and App Developer,Ahmedabad,9.181862568122694,1293187.6287693349
2025-06-15,Web and App Developer,Ahmedabad,8.54456499947878,1318454.6566501292
2025-06-16,Web and App Developer,Ahmedabad,8.777448269342013,1284533.7564760195
2025-06-17,Web and App Developer,Ahmedabad,8.421337243468612,1305411.2744026524
2025-06-18,Web and App Developer,Ahmedabad,8.750102218648896,1329640.8490088657
2025-06-19,Web and App Developer,Ahmedabad,9.311725439634634,1318922.8696412472
2025-05-21,Software Developer,Noida,11.02445463022728,1256647.470744451
2025-05-22,Software Developer,Noida,12.20249907537433,1253606.2217625808
2025-05-23,Software Developer,Noida,10.90155496504244,1259486.2355016773
2025-05-24,Software Developer,Noida,11.230443137698797,1246879.286353908
2025-05-25,Software Developer,Noida,11.394801410026949,1234561.796059592
2025-05-26,Software Developer,Noida,11.422377242734768,1241989.6050822814
2025-05-27,Software Developer,Noida,11.449954533660991,1243357.0363812484
2025-05-28,Software Developer,Noida,11.025558403799353,1255156.8211448758
2025-05-29,Software Developer,Noida,12.203602848946343,1252115.5721629944
2025-05-30,Software Developer,Noida,10.90265873861845,1257995.5859020848
2025-05-31,Software Developer,Noida,11.23154691127029,1245388.636754328
2025-06-01,Software Developer,Noida,11.39590518359684,1233071.1464600328
2025-06-02,Software Developer,Noida,11.423481016302736,1240498.9554827344
2025-06-03,Software Developer,Noida,11.451058307235673,1241866.3867816674
2025-06-04,Software Developer,Noida,11.026662177369149,1253666.1715452871
2025-06-05,Software Developer,Noida,12.204706622518167,1250624.9225634253
2025-06-06,Software Developer,Noida,10.903762512188708,1256504.9363025245
2025-06-07,Software Developer,Noida,11.232650684844355,1243897.9871547187
2025-06-08,Software Developer,Noida,11.397008957169836,1231580.496860447
2025-06-09,Software Developer,Noida,11.424584789876747,1239008.3058831496
2025-06-10,Software Developer,Noida,11.452162080805678,1240375.7371821015
2025-06-11,Software Developer,Noida,11.02776595094122,1252175.5219457117
2025-06-12,Software Developer,Noida,12.205810396090182,1249134.272963839
2025-06-13,Software Developer,Noida,10.904866285760498,1255014.286702939
2025-06-14,Software Developer,Noida,11.233754458413271,1242407.3375551675
2025-06-15,Software Developer,Noida,11.398112730740847,1230089.8472608791
2025-06-16,Software Developer,Noida,11.425688563446109,1237517.656283568
2025-06-17,Software Developer,Noida,11.453265854375683,1238885.0875825358
2025-06-18,Software Developer,Noida,11.028869724514484,1250684.8723461418
2025-06-19,Software Developer,Noida,12.206914169662005,1247643.6233642697
2025-05-21,Cybersecurity Engineer,Chennai,10.980510608921582,1300464.830330407
2025-05-22,Cybersecurity Engineer,Chennai,10.099798350798546,1307619.0082653398
2025-05-23,Cybersecurity Engineer,Chennai,10.03084332023924,1318160.0805282886
2025-05-24,Cybersecurity Engineer,Chennai,10.966258423115349,1303779.3357349427
2025-05-25,Cybersecurity Engineer,Chennai,9.828610449898923,1306636.6379960908
2025-05-26,Cybersecurity Engineer,Chennai,10.653953933198004,1305566.47588534
2025-05-27,Cybersecurity Engineer,Chennai,10.144720517413255,1298073.0094474433
2025-05-28,Cybersecurity Engineer,Chennai,10.983833730928525,1300142.1537608758
2025-05-29,Cybersecurity Engineer,Chennai,10.10312147280323,1307296.3316958148
2025-05-30,Cybersecurity Engineer,Chennai,10.034166442241263,1317837.4039587611
2025-05-31,Cybersecurity Engineer,Chennai,10.969581545124036,1303456.6591653991
2025-06-01,Cybersecurity Engineer,Chennai,9.831933571907564,1306313.961426567
2025-06-02,Cybersecurity Engineer,Chennai,10.657277055205629,1305243.7993158258
2025-06-03,Cybersecurity Engineer,Chennai,10.148043639424104,1297750.3328778686
2025-06-04,Cybersecurity Engineer,Chennai,10.987156852936998,1299819.4771913134
2025-06-05,Cybersecurity Engineer,Chennai,10.10644459481178,1306973.655126281
2025-06-06,Cybersecurity Engineer,Chennai,10.037489564252393,1317514.727389218
2025-06-07,Cybersecurity Engineer,Chennai,10.97290466712994,1303133.982595844
2025-06-08,Cybersecurity Engineer,Chennai,9.835256693914884,1305991.284857024
2025-06-09,Cybersecurity Engineer,Chennai,10.660600177214054,1304921.1227462648
2025-06-10,Cybersecurity Engineer,Chennai,10.151366761430868,1297427.6563083394
2025-06-11,Cybersecurity Engineer,Chennai,10.990479974943943,1299496.8006217822
2025-06-12,Cybersecurity Engineer,Chennai,10.109767716816464,1306650.9785567562
2025-06-13,Cybersecurity Engineer,Chennai,10.040812686259837,1317192.0508196736
2025-06-14,Cybersecurity Engineer,Chennai,10.976227789141406,1302811.3060263116
2025-06-15,Cybersecurity Engineer,Chennai,9.838579815924117,1305668.6082874693
2025-06-16,Cybersecurity Engineer,Chennai,10.663923299220864,1304598.4461767627
2025-06-17,Cybersecurity Engineer,Chennai,10.154689883437637,1297104.9797388106
2025-06-18,Cybersecurity Engineer,Chennai,10.993803096954164,1299174.1240522333
2025-06-19,Cybersecurity Engineer,Chennai,10.113090838825014,1306328.3019872224
2025-05-21,Web and App Developer,Mumbai,8.397829601471088,1269665.3979325434
2025-05-22,Web and App Developer,Mumbai,8.795199536714344,1259165.9432665731
2025-05-23,Web and App Developer,Mumbai,8.671992402869815,1279941.2644068743
2025-05-24,Web and App Developer,Mumbai,8.192602834171513,1285812.8277618058
2025-05-25,Web and App Developer,Mumbai,8.861656385164576,1296605.1143025674
2025-05-26,Web and App Developer,Mumbai,8.850877116722522,1283498.5146549481
2025-05-27,Web and App Developer,Mumbai,8.755067333921154,1274823.494649385
2025-05-28,Web and App Developer,Mumbai,8.398972028485534,1268666.7771319023
2025-05-29,Web and App Developer,Mumbai,8.796341963729438,1258167.3224659485
2025-05-30,Web and App Developer,Mumbai,8.673134829886672,1278942.6436061792
2025-05-31,Web and App Developer,Mumbai,8.193745261185404,1284814.206961175
2025-06-01,Web and App Developer,Mumbai,8.862798812178786,1295606.4935019428
2025-06-02,Web and App Developer,Mumbai,8.852019543736718,1282499.893854342
2025-06-03,Web and App Developer,Mumbai,8.756209760934047,1273824.8738486918
2025-06-04,Web and App Developer,Mumbai,8.400114455499098,1267668.1563312954
2025-06-05,Web and App Developer,Mumbai,8.797484390743348,1257168.701665305
2025-06-06,Web and App Developer,Mumbai,8.67427725689955,1277944.0228055476
